edge_type_id target_model_id target_label source_label weight_max weight_func weight_sigma delay params_file
273 481017021 i5Pvalb e5Rbp4 3.47670294247 DirectionRule_others 90.0 1.2 e2i.json
274 481017021 i5Pvalb e23Cux2 3.82437323672 DirectionRule_others 90.0 1.2 e2i.json
275 481017021 i5Pvalb i6Pvalb -1.90219609266 DirectionRule_others 50.0 1.6 i2i.json
276 481017021 i5Pvalb e4Scnn1a 3.62156556507 DirectionRule_others 90.0 1.2 e2i.json
277 481017021 i5Pvalb i23Pvalb -1.2628024480700002 DirectionRule_others 50.0 1.6 i2i.json
278 481017021 i5Pvalb i6Htr3a -0.287727140066 DirectionRule_others 50.0 1.5 i2i.json
279 481017021 i5Pvalb i5Htr3a -0.287727140066 DirectionRule_others 50.0 1.5 i2i.json
280 481017021 i5Pvalb i23Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
281 481017021 i5Pvalb e4Rorb 3.62156556507 DirectionRule_others 90.0 1.2 e2i.json
282 481017021 i5Pvalb e4other 3.62156556507 DirectionRule_others 90.0 1.2 e2i.json
283 481017021 i5Pvalb i5Pvalb -1.90219609266 DirectionRule_others 50.0 1.6 i2i.json
284 481017021 i5Pvalb i4Pvalb -1.50257506479 DirectionRule_others 50.0 1.6 i2i.json
285 481017021 i5Pvalb i23Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
286 481017021 i5Pvalb i4Htr3a -0.287727140066 DirectionRule_others 50.0 1.5 i2i.json
287 481017021 i5Pvalb i4Sst -0.719317850166 DirectionRule_others 50.0 1.5 i2i.json
288 481017021 i5Pvalb e4Nr5a1 3.62156556507 DirectionRule_others 90.0 1.2 e2i.json
289 481017021 i5Pvalb i1Htr3a -0.0 DirectionRule_others 50.0 3.8 i2i.json
290 481017021 i5Pvalb i5Sst -0.639393644592 DirectionRule_others 50.0 1.5 i2i.json
291 481017021 i5Pvalb e5noRbp4 3.47670294247 DirectionRule_others 90.0 1.2 e2i.json
292 481017021 i5Pvalb i6Sst -0.639393644592 DirectionRule_others 50.0 1.5 i2i.json
293 481017021 i5Pvalb e6Ntsr1 7.24313113013 DirectionRule_others 90.0 1.2 e2i.json
294 517645929 e5noRbp4 e5Rbp4 14.391830857 DirectionRule_EE 30.0 1.5 e2e.json
295 517645929 e5noRbp4 e23Cux2 12.9090361626 DirectionRule_EE 30.0 1.8 e2e.json
296 517645929 e5noRbp4 i6Pvalb -0.121907273142 DirectionRule_others 90.0 0.9 i2e.json
297 517645929 e5noRbp4 e4Scnn1a 27.4753134543 DirectionRule_EE 30.0 1.5 e2e.json
298 517645929 e5noRbp4 i23Pvalb -0.301005612695 DirectionRule_others 90.0 0.9 i2e.json
299 517645929 e5noRbp4 i6Htr3a -0.421407857773 DirectionRule_others 90.0 1.5 i2e.json
300 517645929 e5noRbp4 i5Htr3a -0.421407857773 DirectionRule_others 90.0 1.5 i2e.json
301 517645929 e5noRbp4 i23Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
302 517645929 e5noRbp4 e4Rorb 27.4753134543 DirectionRule_EE 30.0 1.5 e2e.json
303 517645929 e5noRbp4 e4other 27.4753134543 DirectionRule_EE 30.0 1.5 e2e.json
304 517645929 e5noRbp4 i5Pvalb -1.21907273142 DirectionRule_others 90.0 0.9 i2e.json
305 517645929 e5noRbp4 i4Pvalb -1.09867048634 DirectionRule_others 90.0 0.9 i2e.json
306 517645929 e5noRbp4 i23Sst -0.331106173964 DirectionRule_others 90.0 1.5 i2e.json
307 517645929 e5noRbp4 i4Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
308 517645929 e5noRbp4 i4Sst -0.421407857773 DirectionRule_others 90.0 1.5 i2e.json
309 517645929 e5noRbp4 e4Nr5a1 27.4753134543 DirectionRule_EE 30.0 1.5 e2e.json
310 517645929 e5noRbp4 i1Htr3a -0.63211178666 DirectionRule_others 90.0 3.8 i2e.json
311 517645929 e5noRbp4 i5Sst -0.406357577139 DirectionRule_others 90.0 1.5 i2e.json
312 517645929 e5noRbp4 e5noRbp4 14.391830857 DirectionRule_EE 30.0 1.5 e2e.json
313 517645929 e5noRbp4 i6Sst -0.406357577139 DirectionRule_others 90.0 1.5 i2e.json
314 517645929 e5noRbp4 e6Ntsr1 4.012267996499999 DirectionRule_EE 30.0 3.5 e2e.json
315 476056333 e4Scnn1a e5Rbp4 5.34423292729 DirectionRule_EE 30.0 2.5 e2e.json
316 476056333 e4Scnn1a e23Cux2 4.781682092850001 DirectionRule_EE 30.0 1.6 e2e.json
317 476056333 e4Scnn1a i6Pvalb -0.0982809399015 DirectionRule_others 90.0 0.9 i2e.json
318 476056333 e4Scnn1a e4Scnn1a 7.00375788895 DirectionRule_EE 30.0 1.3 e2e.json
319 476056333 e4Scnn1a i23Pvalb -0.67947316475 DirectionRule_others 90.0 0.9 i2e.json
320 476056333 e4Scnn1a i6Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
321 476056333 e4Scnn1a i5Htr3a -0.351870031747 DirectionRule_others 90.0 1.5 i2e.json
322 476056333 e4Scnn1a i23Htr3a -0.351870031747 DirectionRule_others 90.0 1.5 i2e.json
323 476056333 e4Scnn1a e4Rorb 7.00375788895 DirectionRule_EE 30.0 1.3 e2e.json
324 476056333 e4Scnn1a e4other 7.00375788895 DirectionRule_EE 30.0 1.3 e2e.json
325 476056333 e4Scnn1a i5Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
326 476056333 e4Scnn1a i4Pvalb -0.7765407597149999 DirectionRule_others 90.0 0.9 i2e.json
327 476056333 e4Scnn1a i23Sst -0.364003481117 DirectionRule_others 90.0 1.5 i2e.json
328 476056333 e4Scnn1a i4Htr3a -0.351870031747 DirectionRule_others 90.0 1.5 i2e.json
329 476056333 e4Scnn1a i4Sst -0.351870031747 DirectionRule_others 90.0 1.5 i2e.json
330 476056333 e4Scnn1a e4Nr5a1 7.00375788895 DirectionRule_EE 30.0 1.3 e2e.json
331 476056333 e4Scnn1a i1Htr3a -0.509604873565 DirectionRule_others 90.0 3.8 i2e.json
332 476056333 e4Scnn1a i5Sst -0.339736582375 DirectionRule_others 90.0 1.5 i2e.json
333 476056333 e4Scnn1a e5noRbp4 5.34423292729 DirectionRule_EE 30.0 2.5 e2e.json
334 476056333 e4Scnn1a i6Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
335 476056333 e4Scnn1a e6Ntsr1 0.0 DirectionRule_EE 30.0 0.0 e2e.json
336 341442651 i23Pvalb e5Rbp4 4.43444750823 DirectionRule_others 90.0 1.2 e2i.json
337 341442651 i23Pvalb e23Cux2 10.5717228596 DirectionRule_others 90.0 1.2 e2i.json
338 341442651 i23Pvalb i6Pvalb -0.0 DirectionRule_others 50.0 1.6 i2i.json
339 341442651 i23Pvalb e4Scnn1a 4.93110562916 DirectionRule_others 90.0 1.2 e2i.json
340 341442651 i23Pvalb i23Pvalb -1.3309459004000002 DirectionRule_others 50.0 1.6 i2i.json
341 341442651 i23Pvalb i6Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
342 341442651 i23Pvalb i5Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
343 341442651 i23Pvalb i23Htr3a -0.35230920893 DirectionRule_others 50.0 1.5 i2i.json
344 341442651 i23Pvalb e4Rorb 4.93110562916 DirectionRule_others 90.0 1.2 e2i.json
345 341442651 i23Pvalb e4other 4.93110562916 DirectionRule_others 90.0 1.2 e2i.json
346 341442651 i23Pvalb i5Pvalb -0.998209425304 DirectionRule_others 50.0 1.6 i2i.json
347 341442651 i23Pvalb i4Pvalb -1.3309459004000002 DirectionRule_others 50.0 1.6 i2i.json
348 341442651 i23Pvalb i23Sst -0.978636691472 DirectionRule_others 50.0 1.5 i2i.json
349 341442651 i23Pvalb i4Htr3a -0.35230920893 DirectionRule_others 50.0 1.5 i2i.json
350 341442651 i23Pvalb i4Sst -0.978636691472 DirectionRule_others 50.0 1.5 i2i.json
351 341442651 i23Pvalb e4Nr5a1 4.93110562916 DirectionRule_others 90.0 1.2 e2i.json
352 341442651 i23Pvalb i1Htr3a -0.939491223816 DirectionRule_others 50.0 3.8 i2i.json
353 341442651 i23Pvalb i5Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
354 341442651 i23Pvalb e5noRbp4 4.43444750823 DirectionRule_others 90.0 1.2 e2i.json
355 341442651 i23Pvalb i6Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
356 341442651 i23Pvalb e6Ntsr1 0.0 DirectionRule_others 90.0 1.2 e2i.json
357 474626527 i4Htr3a e5Rbp4 1.8341563411 DirectionRule_others 90.0 1.5 e2i.json
358 474626527 i4Htr3a e23Cux2 1.8341563411 DirectionRule_others 90.0 1.5 e2i.json
359 474626527 i4Htr3a i6Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
360 474626527 i4Htr3a e4Scnn1a 1.02793377359 DirectionRule_others 90.0 1.5 e2i.json
361 474626527 i4Htr3a i23Pvalb -0.45593276232 DirectionRule_others 50.0 1.2 i2i.json
362 474626527 i4Htr3a i6Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
363 474626527 i4Htr3a i5Htr3a -0.411451517215 DirectionRule_others 50.0 1.5 i2i.json
364 474626527 i4Htr3a i23Htr3a -0.411451517215 DirectionRule_others 50.0 1.5 i2i.json
365 474626527 i4Htr3a e4Rorb 1.02793377359 DirectionRule_others 90.0 1.5 e2i.json
366 474626527 i4Htr3a e4other 1.02793377359 DirectionRule_others 90.0 1.5 e2i.json
367 474626527 i4Htr3a i5Pvalb -0.45593276232 DirectionRule_others 50.0 1.2 i2i.json
368 474626527 i4Htr3a i4Pvalb -0.45593276232 DirectionRule_others 50.0 1.2 i2i.json
369 474626527 i4Htr3a i23Sst -0.578256186357 DirectionRule_others 50.0 1.5 i2i.json
370 474626527 i4Htr3a i4Htr3a -0.411451517215 DirectionRule_others 50.0 1.5 i2i.json
371 474626527 i4Htr3a i4Sst -0.578256186357 DirectionRule_others 50.0 1.5 i2i.json
372 474626527 i4Htr3a e4Nr5a1 1.02793377359 DirectionRule_others 90.0 1.5 e2i.json
373 474626527 i4Htr3a i1Htr3a -0.0 DirectionRule_others 50.0 3.8 i2i.json
374 474626527 i4Htr3a i5Sst -0.578256186357 DirectionRule_others 50.0 1.5 i2i.json
375 474626527 i4Htr3a e5noRbp4 1.8341563411 DirectionRule_others 90.0 1.5 e2i.json
376 474626527 i4Htr3a i6Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
377 474626527 i4Htr3a e6Ntsr1 0.0 DirectionRule_others 90.0 1.5 e2i.json
378 324266189 i23Sst e5Rbp4 2.14086939898 DirectionRule_others 90.0 1.5 e2i.json
379 324266189 i23Sst e23Cux2 7.08133724278 DirectionRule_others 90.0 1.5 e2i.json
380 324266189 i23Sst i6Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
381 324266189 i23Sst e4Scnn1a 2.8407690101800003 DirectionRule_others 90.0 1.5 e2i.json
382 324266189 i23Sst i23Pvalb -0.954021376736 DirectionRule_others 50.0 1.2 i2i.json
383 324266189 i23Sst i6Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
384 324266189 i23Sst i5Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
385 324266189 i23Sst i23Htr3a -0.726873429892 DirectionRule_others 50.0 1.5 i2i.json
386 324266189 i23Sst e4Rorb 2.8407690101800003 DirectionRule_others 90.0 1.5 e2i.json
387 324266189 i23Sst e4other 2.8407690101800003 DirectionRule_others 90.0 1.5 e2i.json
388 324266189 i23Sst i5Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
389 324266189 i23Sst i4Pvalb -0.954021376736 DirectionRule_others 50.0 1.2 i2i.json
390 324266189 i23Sst i23Sst -0.340721920262 DirectionRule_others 50.0 1.5 i2i.json
391 324266189 i23Sst i4Htr3a -0.726873429892 DirectionRule_others 50.0 1.5 i2i.json
392 324266189 i23Sst i4Sst -0.340721920262 DirectionRule_others 50.0 1.5 i2i.json
393 324266189 i23Sst e4Nr5a1 2.8407690101800003 DirectionRule_others 90.0 1.5 e2i.json
394 324266189 i23Sst i1Htr3a -1.29474329699 DirectionRule_others 50.0 3.8 i2i.json
395 324266189 i23Sst i5Sst -0.8858769926799999 DirectionRule_others 50.0 1.5 i2i.json
396 324266189 i23Sst e5noRbp4 2.14086939898 DirectionRule_others 90.0 1.5 e2i.json
397 324266189 i23Sst i6Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
398 324266189 i23Sst e6Ntsr1 0.0 DirectionRule_others 90.0 1.5 e2i.json
399 480087928 e4Rorb e5Rbp4 5.903086152 DirectionRule_EE 30.0 2.5 e2e.json
400 480087928 e4Rorb e23Cux2 5.281708662340001 DirectionRule_EE 30.0 1.6 e2e.json
401 480087928 e4Rorb i6Pvalb -0.10855830261 DirectionRule_others 90.0 0.9 i2e.json
402 480087928 e4Rorb e4Scnn1a 7.7361497466 DirectionRule_EE 30.0 1.3 e2e.json
403 480087928 e4Rorb i23Pvalb -0.75052653656 DirectionRule_others 90.0 0.9 i2e.json
404 480087928 e4Rorb i6Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
405 480087928 e4Rorb i5Htr3a -0.388665527861 DirectionRule_others 90.0 1.5 i2e.json
406 480087928 e4Rorb i23Htr3a -0.388665527861 DirectionRule_others 90.0 1.5 i2e.json
407 480087928 e4Rorb e4Rorb 7.7361497466 DirectionRule_EE 30.0 1.3 e2e.json
408 480087928 e4Rorb e4other 7.7361497466 DirectionRule_EE 30.0 1.3 e2e.json
409 480087928 e4Rorb i5Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
410 480087928 e4Rorb i4Pvalb -0.8577446132100001 DirectionRule_others 90.0 0.9 i2e.json
411 480087928 e4Rorb i23Sst -0.402067787443 DirectionRule_others 90.0 1.5 i2e.json
412 480087928 e4Rorb i4Htr3a -0.388665527861 DirectionRule_others 90.0 1.5 i2e.json
413 480087928 e4Rorb i4Sst -0.388665527861 DirectionRule_others 90.0 1.5 i2e.json
414 480087928 e4Rorb e4Nr5a1 7.7361497466 DirectionRule_EE 30.0 1.3 e2e.json
415 480087928 e4Rorb i1Htr3a -0.56289490242 DirectionRule_others 90.0 3.8 i2e.json
416 480087928 e4Rorb i5Sst -0.37526326828 DirectionRule_others 90.0 1.5 i2e.json
417 480087928 e4Rorb e5noRbp4 5.903086152 DirectionRule_EE 30.0 2.5 e2e.json
418 480087928 e4Rorb i6Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
419 480087928 e4Rorb e6Ntsr1 0.0 DirectionRule_EE 30.0 0.0 e2e.json
420 370351753 e4Nr5a1 e5Rbp4 5.15461930987 DirectionRule_EE 30.0 2.5 e2e.json
421 370351753 e4Nr5a1 e23Cux2 4.61202780356 DirectionRule_EE 30.0 1.6 e2e.json
422 370351753 e4Nr5a1 i6Pvalb -0.0947939278655 DirectionRule_others 90.0 0.9 i2e.json
423 370351753 e4Nr5a1 e4Scnn1a 6.75526425344 DirectionRule_EE 30.0 1.3 e2e.json
424 370351753 e4Nr5a1 i23Pvalb -0.6553654272199999 DirectionRule_others 90.0 0.9 i2e.json
425 370351753 e4Nr5a1 i6Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
426 370351753 e4Nr5a1 i5Htr3a -0.339385667667 DirectionRule_others 90.0 1.5 i2e.json
427 370351753 e4Nr5a1 i23Htr3a -0.339385667667 DirectionRule_others 90.0 1.5 i2e.json
428 370351753 e4Nr5a1 e4Rorb 6.75526425344 DirectionRule_EE 30.0 1.3 e2e.json
429 370351753 e4Nr5a1 e4other 6.75526425344 DirectionRule_EE 30.0 1.3 e2e.json
430 370351753 e4Nr5a1 i5Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
431 370351753 e4Nr5a1 i4Pvalb -0.74898905968 DirectionRule_others 90.0 0.9 i2e.json
432 370351753 e4Nr5a1 i23Sst -0.351088621725 DirectionRule_others 90.0 1.5 i2e.json
433 370351753 e4Nr5a1 i4Htr3a -0.339385667667 DirectionRule_others 90.0 1.5 i2e.json
434 370351753 e4Nr5a1 i4Sst -0.339385667667 DirectionRule_others 90.0 1.5 i2e.json
435 370351753 e4Nr5a1 e4Nr5a1 6.75526425344 DirectionRule_EE 30.0 1.3 e2e.json
436 370351753 e4Nr5a1 i1Htr3a -0.491524070414 DirectionRule_others 90.0 3.8 i2e.json
437 370351753 e4Nr5a1 i5Sst -0.3276827136099999 DirectionRule_others 90.0 1.5 i2e.json
438 370351753 e4Nr5a1 e5noRbp4 5.15461930987 DirectionRule_EE 30.0 2.5 e2e.json
439 370351753 e4Nr5a1 i6Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
440 370351753 e4Nr5a1 e6Ntsr1 0.0 DirectionRule_EE 30.0 0.0 e2e.json
441 473020156 e4Rorb e5Rbp4 4.3009559493800005 DirectionRule_EE 30.0 2.5 e2e.json
442 473020156 e4Rorb e23Cux2 3.84822374419 DirectionRule_EE 30.0 1.6 e2e.json
443 473020156 e4Rorb i6Pvalb -0.0790949793785 DirectionRule_others 90.0 0.9 i2e.json
444 473020156 e4Rorb e4Scnn1a 5.63651595475 DirectionRule_EE 30.0 1.3 e2e.json
445 473020156 e4Rorb i23Pvalb -0.54682948706 DirectionRule_others 90.0 0.9 i2e.json
446 473020156 e4Rorb i6Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
447 473020156 e4Rorb i5Htr3a -0.2831795558 DirectionRule_others 90.0 1.5 i2e.json
448 473020156 e4Rorb i23Htr3a -0.2831795558 DirectionRule_others 90.0 1.5 i2e.json
449 473020156 e4Rorb e4Rorb 5.63651595475 DirectionRule_EE 30.0 1.3 e2e.json
450 473020156 e4Rorb e4other 5.63651595475 DirectionRule_EE 30.0 1.3 e2e.json
451 473020156 e4Rorb i5Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
452 473020156 e4Rorb i4Pvalb -0.624947985215 DirectionRule_others 90.0 0.9 i2e.json
453 473020156 e4Rorb i23Sst -0.292944368069 DirectionRule_others 90.0 1.5 i2e.json
454 473020156 e4Rorb i4Htr3a -0.2831795558 DirectionRule_others 90.0 1.5 i2e.json
455 473020156 e4Rorb i4Sst -0.2831795558 DirectionRule_others 90.0 1.5 i2e.json
456 473020156 e4Rorb e4Nr5a1 5.63651595475 DirectionRule_EE 30.0 1.3 e2e.json
457 473020156 e4Rorb i1Htr3a -0.410122115297 DirectionRule_others 90.0 3.8 i2e.json
458 473020156 e4Rorb i5Sst -0.273414743531 DirectionRule_others 90.0 1.5 i2e.json
459 473020156 e4Rorb e5noRbp4 4.3009559493800005 DirectionRule_EE 30.0 2.5 e2e.json
460 473020156 e4Rorb i6Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
461 473020156 e4Rorb e6Ntsr1 0.0 DirectionRule_EE 30.0 0.0 e2e.json
462 484679812 e4Rorb e5Rbp4 4.214137483459999 DirectionRule_EE 30.0 2.5 e2e.json
463 484679812 e4Rorb e23Cux2 3.77054406416 DirectionRule_EE 30.0 1.6 e2e.json
464 484679812 e4Rorb i6Pvalb -0.077498379727 DirectionRule_others 90.0 0.9 i2e.json
465 484679812 e4Rorb e4Scnn1a 5.52273807044 DirectionRule_EE 30.0 1.3 e2e.json
466 484679812 e4Rorb i23Pvalb -0.53579126725 DirectionRule_others 90.0 0.9 i2e.json
467 484679812 e4Rorb i6Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
468 484679812 e4Rorb i5Htr3a -0.277463334825 DirectionRule_others 90.0 1.5 i2e.json
469 484679812 e4Rorb i23Htr3a -0.277463334825 DirectionRule_others 90.0 1.5 i2e.json
470 484679812 e4Rorb e4Rorb 5.52273807044 DirectionRule_EE 30.0 1.3 e2e.json
471 484679812 e4Rorb e4other 5.52273807044 DirectionRule_EE 30.0 1.3 e2e.json
472 484679812 e4Rorb i5Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
473 484679812 e4Rorb i4Pvalb -0.612332876855 DirectionRule_others 90.0 0.9 i2e.json
474 484679812 e4Rorb i23Sst -0.287031036026 DirectionRule_others 90.0 1.5 i2e.json
475 484679812 e4Rorb i4Htr3a -0.277463334825 DirectionRule_others 90.0 1.5 i2e.json
476 484679812 e4Rorb i4Sst -0.277463334825 DirectionRule_others 90.0 1.5 i2e.json
477 484679812 e4Rorb e4Nr5a1 5.52273807044 DirectionRule_EE 30.0 1.3 e2e.json
478 484679812 e4Rorb i1Htr3a -0.401843450436 DirectionRule_others 90.0 3.8 i2e.json
479 484679812 e4Rorb i5Sst -0.267895633624 DirectionRule_others 90.0 1.5 i2e.json
480 484679812 e4Rorb e5noRbp4 4.214137483459999 DirectionRule_EE 30.0 2.5 e2e.json
481 484679812 e4Rorb i6Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
482 484679812 e4Rorb e6Ntsr1 0.0 DirectionRule_EE 30.0 0.0 e2e.json
483 478107198 i1Htr3a e5Rbp4 2.93765142842 DirectionRule_others 90.0 1.5 e2i.json
484 478107198 i1Htr3a e23Cux2 0.0 DirectionRule_others 90.0 1.5 e2i.json
485 478107198 i1Htr3a i6Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
486 478107198 i1Htr3a e4Scnn1a 0.0 DirectionRule_others 90.0 1.5 e2i.json
487 478107198 i1Htr3a i23Pvalb -0.789060637762 DirectionRule_others 50.0 1.2 i2i.json
488 478107198 i1Htr3a i6Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
489 478107198 i1Htr3a i5Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
490 478107198 i1Htr3a i23Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
491 478107198 i1Htr3a e4Rorb 0.0 DirectionRule_others 90.0 1.5 e2i.json
492 478107198 i1Htr3a e4other 0.0 DirectionRule_others 90.0 1.5 e2i.json
493 478107198 i1Htr3a i5Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
494 478107198 i1Htr3a i4Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
495 478107198 i1Htr3a i23Sst -1.00232026959 DirectionRule_others 50.0 1.5 i2i.json
496 478107198 i1Htr3a i4Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
497 478107198 i1Htr3a i4Sst -0.831712564128 DirectionRule_others 50.0 1.5 i2i.json
498 478107198 i1Htr3a e4Nr5a1 0.0 DirectionRule_others 90.0 1.5 e2i.json
499 478107198 i1Htr3a i1Htr3a -3.68939163062 DirectionRule_others 50.0 3.8 i2i.json
500 478107198 i1Htr3a i5Sst -0.661104858665 DirectionRule_others 50.0 1.5 i2i.json
501 478107198 i1Htr3a e5noRbp4 2.93765142842 DirectionRule_others 90.0 1.5 e2i.json
502 478107198 i1Htr3a i6Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
503 478107198 i1Htr3a e6Ntsr1 0.0 DirectionRule_others 90.0 1.5 e2i.json
504 482764620 i5Htr3a e5Rbp4 2.61027284608 DirectionRule_others 90.0 1.5 e2i.json
505 482764620 i5Htr3a e23Cux2 0.0 DirectionRule_others 90.0 1.5 e2i.json
506 482764620 i5Htr3a i6Pvalb -0.450734137148 DirectionRule_others 50.0 1.2 i2i.json
507 482764620 i5Htr3a e4Scnn1a 1.81324296941 DirectionRule_others 90.0 1.5 e2i.json
508 482764620 i5Htr3a i23Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
509 482764620 i5Htr3a i6Htr3a -0.406760074987 DirectionRule_others 50.0 1.5 i2i.json
510 482764620 i5Htr3a i5Htr3a -0.406760074987 DirectionRule_others 50.0 1.5 i2i.json
511 482764620 i5Htr3a i23Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
512 482764620 i5Htr3a e4Rorb 1.81324296941 DirectionRule_others 90.0 1.5 e2i.json
513 482764620 i5Htr3a e4other 1.81324296941 DirectionRule_others 90.0 1.5 e2i.json
514 482764620 i5Htr3a i5Pvalb -0.450734137148 DirectionRule_others 50.0 1.2 i2i.json
515 482764620 i5Htr3a i4Pvalb -0.450734137148 DirectionRule_others 50.0 1.2 i2i.json
516 482764620 i5Htr3a i23Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
517 482764620 i5Htr3a i4Htr3a -0.406760074987 DirectionRule_others 50.0 1.5 i2i.json
518 482764620 i5Htr3a i4Sst -0.5716628080899999 DirectionRule_others 50.0 1.5 i2i.json
519 482764620 i5Htr3a e4Nr5a1 1.81324296941 DirectionRule_others 90.0 1.5 e2i.json
520 482764620 i5Htr3a i1Htr3a -0.0 DirectionRule_others 50.0 3.8 i2i.json
521 482764620 i5Htr3a i5Sst -0.5716628080899999 DirectionRule_others 50.0 1.5 i2i.json
522 482764620 i5Htr3a e5noRbp4 2.61027284608 DirectionRule_others 90.0 1.5 e2i.json
523 482764620 i5Htr3a i6Sst -0.5716628080899999 DirectionRule_others 50.0 1.5 i2i.json
524 482764620 i5Htr3a e6Ntsr1 2.61027284608 DirectionRule_others 90.0 1.5 e2i.json
525 318733871 e4Nr5a1 e5Rbp4 3.91183746206 DirectionRule_EE 30.0 2.5 e2e.json
526 318733871 e4Nr5a1 e23Cux2 3.5000650976300003 DirectionRule_EE 30.0 1.6 e2e.json
527 318733871 e4Nr5a1 i6Pvalb -0.0719390542555 DirectionRule_others 90.0 0.9 i2e.json
528 318733871 e4Nr5a1 e4Scnn1a 5.12656593711 DirectionRule_EE 30.0 1.3 e2e.json
529 318733871 e4Nr5a1 i23Pvalb -0.4973564244839999 DirectionRule_others 90.0 0.9 i2e.json
530 318733871 e4Nr5a1 i6Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
531 318733871 e4Nr5a1 i5Htr3a -0.257559576965 DirectionRule_others 90.0 1.5 i2e.json
532 318733871 e4Nr5a1 i23Htr3a -0.257559576965 DirectionRule_others 90.0 1.5 i2e.json
533 318733871 e4Nr5a1 e4Rorb 5.12656593711 DirectionRule_EE 30.0 1.3 e2e.json
534 318733871 e4Nr5a1 e4other 5.12656593711 DirectionRule_EE 30.0 1.3 e2e.json
535 318733871 e4Nr5a1 i5Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
536 318733871 e4Nr5a1 i4Pvalb -0.568407342265 DirectionRule_others 90.0 0.9 i2e.json
537 318733871 e4Nr5a1 i23Sst -0.266440941688 DirectionRule_others 90.0 1.5 i2e.json
538 318733871 e4Nr5a1 i4Htr3a -0.257559576965 DirectionRule_others 90.0 1.5 i2e.json
539 318733871 e4Nr5a1 i4Sst -0.257559576965 DirectionRule_others 90.0 1.5 i2e.json
540 318733871 e4Nr5a1 e4Nr5a1 5.12656593711 DirectionRule_EE 30.0 1.3 e2e.json
541 318733871 e4Nr5a1 i1Htr3a -0.373017318363 DirectionRule_others 90.0 3.8 i2e.json
542 318733871 e4Nr5a1 i5Sst -0.2486782122419999 DirectionRule_others 90.0 1.5 i2e.json
543 318733871 e4Nr5a1 e5noRbp4 3.91183746206 DirectionRule_EE 30.0 2.5 e2e.json
544 318733871 e4Nr5a1 i6Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
545 318733871 e4Nr5a1 e6Ntsr1 0.0 DirectionRule_EE 30.0 0.0 e2e.json
546 518271679 e5noRbp4 e5Rbp4 17.9436727916 DirectionRule_EE 30.0 1.5 e2e.json
547 518271679 e5noRbp4 e23Cux2 16.0949307464 DirectionRule_EE 30.0 1.8 e2e.json
548 518271679 e5noRbp4 i6Pvalb -0.151993463646 DirectionRule_others 90.0 0.9 i2e.json
549 518271679 e5noRbp4 e4Scnn1a 34.2561026023 DirectionRule_EE 30.0 1.5 e2e.json
