ecephys_unit_id,waveform_type
950997642,RS
950997667,FS
950998124,RS
950997679,FS
950997737,RS
950998133,RS
950997814,FS
951000048,RS
951000098,RS
951000108,RS
951000130,RS
951001500,FS
951000183,FS
951000149,RS
951000229,RS
951000218,FS
951000205,RS
951000237,RS
951001760,RS
951001519,RS
951001507,RS
951000307,RS
951000299,RS
951000248,RS
951000268,RS
951000317,RS
951000351,RS
951000340,RS
951000445,RS
951000457,RS
951000424,RS
951000405,RS
951001539,RS
951000482,RS
951000469,RS
951000536,RS
951000512,RS
951000500,RS
951001570,RS
951001558,RS
951000594,RS
951000584,RS
951000573,RS
951000565,RS
951000629,RS
951000620,RS
951000612,FS
951000752,RS
951000708,RS
951000699,RS
951001615,RS
951000765,RS
951000717,RS
951000818,RS
951000806,RS
951000788,RS
951000849,RS
951001623,RS
951000945,RS
951000923,RS
951000987,RS
951001046,RS
951001125,RS
951001101,FS
951001076,RS
951001662,RS
951001234,RS
951001257,FS
951001301,RS
951001354,FS
951005552,Other
951005494,Other
951005483,Other
951005474,FS
951005454,Other
951005599,Other
951005580,Other
951005671,FS
951005651,RS
951005681,RS
951005750,RS
951005730,RS
951005723,RS
951005799,FS
951005792,FS
951005768,RS
951007503,RS
951005818,RS
951005845,RS
951005863,FS
951005910,RS
951005899,RS
951005890,RS
951005873,FS
951005962,RS
951005942,RS
951005922,RS
951006044,RS
951006026,RS
951006017,RS
951006007,RS
951007288,RS
951005997,RS
951005979,RS
951006125,RS
951006117,RS
951006106,RS
951006098,RS
951006090,RS
951006082,RS
951006072,FS
951006062,FS
951005989,RS
951006170,RS
951006163,RS
951006146,RS
951006136,FS
951006260,RS
951006253,RS
951007306,RS
951006208,RS
951006199,RS
951006190,FS
951007338,RS
951006355,RS
951006310,FS
951006298,RS
951006289,RS
951006278,RS
951006375,RS
951006345,RS
951006403,RS
951006394,RS
951006442,RS
951006491,RS
951006463,FS
951006592,RS
951006546,RS
951007364,RS
951006655,RS
951006705,FS
951006685,RS
951006784,RS
951007379,RS
951006899,RS
951007510,RS
951006859,RS
951006935,RS
951006917,FS
951007002,RS
951006964,RS
951007525,RS
951007038,RS
951009485,FS
951011762,RS
951011537,RS
951009618,RS
951009630,RS
951011784,Other
951011795,RS
951009711,RS
951009690,RS
951009768,RS
951011598,RS
951009751,RS
951009730,RS
951009815,FS
951009806,FS
951009788,RS
951009836,RS
951011610,RS
951009875,FS
951009846,RS
951009897,RS
951009950,RS
951011620,RS
951009926,Other
951009962,FS
951009915,RS
951010005,RS
951010065,RS
951010055,RS
951010045,RS
951011645,RS
951010113,RS
951010147,RS
951010251,RS
951010222,FS
951011657,RS
951010270,RS
951010259,RS
951010209,RS
951010198,RS
951010362,RS
951010349,RS
951010372,RS
951010436,RS
951010426,RS
951010406,RS
951010490,RS
951010460,RS
951010563,RS
951010551,RS
951010537,RS
951010772,RS
951010762,RS
951010677,FS
951010667,RS
951010656,RS
951010643,FS
951010612,RS
951010601,FS
951010587,RS
951010574,RS
951010697,RS
951010793,RS
951010782,RS
951010743,RS
951010924,RS
951010861,FS
951010850,RS
951010840,RS
951010814,FS
951010991,RS
951010912,RS
951010903,RS
951010891,RS
951011686,RS
951011023,RS
951010983,RS
951010965,FS
951010954,RS
951010944,RS
951010933,RS
951011001,RS
951011043,RS
951011132,RS
951011087,FS
951011188,RS
951011245,RS
951011290,FS
951011350,RS
951015081,Other
951015118,Other
951015205,Other
951015184,RS
951015246,RS
951015235,RS
951015226,RS
951015255,RS
951015286,RS
951015277,RS
951016916,RS
951015328,RS
951015338,FS
951015378,RS
951015357,FS
951015442,FS
951015347,RS
951015420,RS
951015398,RS
951015462,RS
951015452,FS
951015491,RS
951015564,RS
951015554,RS
951015546,RS
951015538,RS
951015603,RS
951016973,RS
951016964,RS
951016957,RS
951016950,RS
951015702,FS
951015679,RS
951015671,RS
951015589,RS
951015693,RS
951015687,RS
951015658,RS
951016981,RS
951015832,RS
951015821,RS
951015732,RS
951015725,FS
951015785,RS
951015775,RS
951015759,RS
951015748,RS
951015882,RS
951015802,RS
951017162,RS
951015960,Other
951015941,RS
951015921,RS
951015912,RS
951015904,RS
951015892,RS
951015810,RS
951015998,RS
951015989,RS
951015977,RS
951017008,RS
951016010,RS
951015969,RS
951016085,RS
951017017,RS
951016046,RS
951016028,FS
951016119,RS
951016094,FS
951016108,FS
951016185,RS
951016138,RS
951016128,FS
951017039,RS
951017028,RS
951016211,RS
951016166,RS
951017169,RS
951016307,FS
951016345,FS
951016318,RS
951016436,RS
951016483,FS
951019683,Other
951019747,RS
951019783,RS
951019848,RS
951019901,FS
951019883,RS
951019857,RS
951019928,RS
951019954,Other
951020029,RS
951020015,FS
951020007,FS
951019998,RS
951020133,RS
951020056,RS
951020072,RS
951020064,RS
951020143,RS
951020047,RS
951020107,RS
951020097,FS
951020090,RS
951020160,RS
951020151,RS
951020184,RS
951020218,RS
951020912,RS
951020760,RS
951020321,RS
951020314,RS
951020297,RS
951020253,RS
951020751,RS
951020270,RS
951020227,RS
951020345,RS
951020858,RS
951020363,RS
951020443,RS
951020507,RS
951020804,RS
951020603,RS
950992669,FS
950992659,FS
950992713,RS
950992725,RS
950992790,RS
950992768,Other
950992866,FS
950992854,FS
950994548,RS
950994538,RS
950992896,RS
950992967,RS
950992960,RS
950993018,RS
950992977,RS
950993062,RS
950993042,RS
950993335,RS
950993102,FS
950993092,RS
950994421,RS
950993237,RS
950993082,RS
950993072,RS
950993221,FS
950993208,RS
950993183,RS
950993173,RS
950993147,RS
950993126,FS
950993112,RS
950993470,RS
950993280,RS
950993252,RS
950993401,RS
950993379,RS
950994430,RS
950993459,RS
950993427,RS
950993414,RS
950993522,RS
950993510,RS
950993501,RS
950993489,FS
950993722,RS
950993713,RS
950993704,RS
950993696,RS
950993681,RS
950994439,RS
950993746,RS
950993738,RS
950993730,RS
950993776,RS
950993760,FS
950993752,RS
950993803,RS
950993794,RS
950993827,RS
950993864,RS
950993847,FS
950993997,RS
950994125,Other
950994455,RS
950994005,RS
950994067,FS
950994144,Other
950994095,FS
950994081,RS
950994205,RS
950994494,RS
950994263,RS
950994307,RS
950996250,RS
950998493,RS
950996262,RS
950996273,RS
950996338,RS
950996380,RS
950996395,RS
950996469,RS
950996533,RS
950996519,FS
950998523,RS
950996559,RS
950996568,RS
950996735,RS
950996725,RS
950996715,RS
950996704,RS
950996811,RS
950996675,RS
950996665,RS
950996799,RS
950996760,RS
950996747,RS
950998894,RS
950996928,RS
950996912,RS
950996897,RS
950998550,RS
950996879,RS
950996861,RS
950996985,RS
950996971,RS
950996956,RS
950997048,RS
950997019,RS
950997109,FS
950997071,RS
950997059,RS
950998563,RS
950997162,RS
950997147,FS
950997133,RS
950998576,Other
950997215,RS
950997201,RS
950997181,RS
950997295,RS
950997264,RS
950997323,RS
950997404,RS
950997499,RS
950997449,RS
950998613,RS
950997544,Other
950998637,RS
950998625,RS
950997664,FS
950997630,RS
950998077,RS
950998043,RS
950998143,RS
950998117,FS
950998912,RS
950998280,RS
950998772,RS
951001131,FS
951001174,RS
951001256,RS
951001305,FS
951001397,FS
951001450,FS
951001433,FS
951001503,RS
951001485,RS
951001802,FS
951001791,RS
951001777,RS
951001864,RS
951001850,RS
951001988,RS
951001877,RS
951001839,RS
951001967,FS
951001956,RS
951001945,RS
951001932,RS
951001919,RS
951001907,RS
951002024,RS
951001999,RS
951002132,Other
951001978,RS
951002116,RS
951002101,RS
951002222,RS
951002085,FS
951002063,RS
951002051,RS
951002170,FS
951002348,RS
951002333,RS
951002308,FS
951002295,FS
951002209,RS
951002160,RS
951002500,RS
951002444,RS
951002434,RS
951002563,RS
951002529,RS
951004172,RS
951002605,FS
951002592,RS
951002578,RS
951002669,RS
951002632,RS
951002785,RS
951002760,RS
951002747,RS
951002852,FS
951002839,Other
951004201,RS
951002798,FS
951002890,RS
951003999,RS
951002956,RS
951002943,FS
951002919,RS
951004012,RS
951003059,RS
951003028,RS
951003150,RS
951003114,RS
951003100,RS
951003086,RS
951003324,RS
951003197,RS
951003181,RS
951004067,RS
951004054,RS
951003358,RS
951003301,RS
951003437,RS
951003539,RS
951003455,RS
951003590,RS
951003577,RS
951005135,RS
951005118,Other
951005182,FS
951005167,RS
951007757,RS
951005311,RS
951005262,RS
951005212,RS
951007776,RS
951005338,RS
951005365,RS
951008135,RS
951005410,RS
951005397,FS
951005434,RS
951005451,RS
951005490,RS
951005478,RS
951008173,RS
951005562,FS
951008156,RS
951005548,RS
951005529,RS
951005516,FS
951005616,FS
951005684,RS
951005747,RS
951005726,RS
951005835,RS
951005816,RS
951005921,RS
951005905,RS
951005888,RS
951005789,RS
951005985,RS
951005967,RS
951005954,FS
951006058,RS
951006043,RS
951006023,RS
951006143,RS
951006128,RS
951006114,RS
951006102,RS
951007827,RS
951006177,RS
951006159,RS
951006324,RS
951006220,RS
951006206,RS
951006277,FS
951006259,RS
951006501,RS
951006410,RS
951006397,RS
951006338,RS
951006424,RS
951006381,RS
951006350,RS
951007841,RS
951006536,RS
951006233,Other
951006603,RS
951006455,FS
951006443,RS
951006577,RS
951006716,RS
951007859,RS
951008245,RS
951006893,FS
951006973,RS
951008073,RS
951007044,RS
951007022,RS
951007918,RS
951007125,RS
951007222,RS
951007209,RS
951007154,FS
951007294,Other
951007410,RS
951012666,RS
951019008,RS
951012566,RS
951019052,RS
951019026,RS
951012963,RS
951012897,RS
951012776,Other
951013203,RS
951013127,RS
951013089,RS
951012992,RS
951013346,RS
951013783,RS
951013739,RS
951013695,RS
951013501,RS
951013434,RS
951013879,RS
951014009,RS
951014346,RS
951014249,FS
951014283,RS
951014205,RS
951019165,RS
951014555,FS
951014217,RS
951014723,FS
951014689,RS
951014655,RS
951014625,RS
951014861,FS
951019197,RS
951014782,RS
951015028,RS
951014958,RS
951015284,RS
951015257,RS
951015183,RS
951014898,Other
951015390,RS
951015349,RS
951015311,RS
951015560,RS
951015487,RS
951015451,RS
951015681,RS
951015657,RS
951015629,RS
951016111,RS
951015814,RS
951015761,RS
951015950,FS
951019286,RS
951015883,FS
951015847,RS
951016148,RS
951016063,RS
951016011,RS
951016588,RS
951016269,FS
951016617,Other
951016546,RS
951016520,RS
951016464,RS
951016439,RS
951016411,RS
951016380,RS
951016332,RS
951016678,Other
951019338,RS
951016854,RS
951016781,RS
951017094,RS
951017060,FS
951017011,FS
951016970,RS
951017243,RS
951017487,RS
951017608,FS
951017966,RS
951017929,RS
951019397,RS
951018141,RS
951025207,FS
951025179,Other
951025462,RS
951025271,Other
951025433,RS
951025532,FS
951025670,FS
951025775,RS
951028141,RS
951025859,RS
951025830,RS
951025923,RS
951026276,RS
951026213,RS
951025952,RS
951026156,RS
951026390,RS
951026361,FS
951026305,FS
951026454,RS
951026434,RS
951026642,RS
951026533,RS
951026499,RS
951026690,RS
951026777,RS
951028238,RS
951026750,RS
951026722,RS
951026800,RS
951028277,RS
951028258,RS
951026957,RS
951026930,FS
951026866,FS
951027056,FS
951028298,RS
951027171,RS
951027209,RS
951027238,FS
951028324,RS
951027579,RS
951027545,FS
951027479,RS
951027437,RS
951028398,RS
951027790,Other
951013153,FS
951013143,FS
951013133,RS
951013122,Other
951013202,Other
951013163,Other
951013266,FS
951013331,RS
951013319,RS
951013292,RS
951013360,RS
951015101,RS
951013463,RS
951013435,RS
951013556,FS
951013545,RS
951013533,RS
951013617,RS
951013602,RS
951013579,RS
951013676,RS
951013661,RS
951013647,RS
951013631,RS
951013733,RS
951015146,RS
951013721,RS
951013691,RS
951015195,RS
951013822,RS
951013809,RS
951013800,RS
951015164,RS
951013762,RS
951013917,FS
951013857,RS
951013845,RS
951014068,RS
951014007,RS
951013974,RS
951013948,RS
951013932,FS
951014053,RS
951015210,RS
951014093,RS
951014031,RS
951014018,RS
951014141,RS
951014129,RS
951014116,RS
951014105,RS
951015367,RS
951014197,RS
951014154,RS
951014211,RS
951014266,RS
951014248,FS
951015250,RS
951014319,RS
951014355,FS
951014440,FS
951014428,FS
951014476,RS
951014567,RS
951014606,RS
951014652,RS
951017477,RS
951017839,FS
951017452,RS
951017514,RS
951017491,RS
951017682,RS
951017708,RS
951017767,RS
951022169,FS
951022229,RS
951022204,RS
951022191,RS
951022327,RS
951022319,RS
951022307,RS
951024457,RS
951022400,RS
951022390,Other
951022381,RS
951022446,RS
951022530,RS
951022511,RS
951022503,RS
951022476,RS
951022558,RS
951022607,RS
951022631,FS
951022685,FS
951022672,FS
951022661,RS
951022739,RS
951022727,RS
951022720,RS
951022695,Other
951022712,RS
951022748,RS
951022815,RS
951022804,RS
951022793,RS
951022782,RS
951024490,RS
951022903,FS
951022880,RS
951022985,RS
951022976,RS
951022965,RS
951022955,RS
951022916,RS
951022944,RS
951024499,RS
951023179,RS
951023026,RS
951022995,RS
951023137,FS
951023128,RS
951023111,RS
951023073,RS
951023063,RS
951023051,RS
951023228,RS
951023189,RS
951023316,RS
951024732,RS
951023275,RS
951023414,RS
951023376,FS
951023337,Other
951023424,RS
951024518,RS
951023474,RS
951023483,Other
951023691,Other
951024547,RS
951023762,FS
951023875,RS
951023907,FS
951026902,RS
951026911,RS
951026893,Other
951026967,Other
951026960,Other
951027030,FS
951026993,RS
951026976,RS
951027050,RS
951028458,RS
951027057,RS
951027145,RS
951027116,RS
951027092,RS
951027100,RS
951027135,RS
951027179,RS
951027172,RS
951027259,RS
951027220,RS
951027243,RS
951027237,Other
951027275,RS
951027297,RS
951027314,RS
951027323,FS
951027306,RS
951027365,RS
951027385,RS
951027434,RS
951027486,FS
951027518,RS
951027498,RS
951027527,RS
951027558,RS
951027587,RS
951027577,Other
951027654,FS
951027643,FS
951027624,RS
951027614,RS
951027603,FS
951027672,RS
951027763,RS
951027755,RS
951027710,FS
951027701,RS
951027662,Other
951027805,RS
951027817,RS
951027846,RS
951027793,RS
951027853,RS
951028480,RS
951027870,RS
951027915,RS
951027904,RS
951027978,Other
951028019,FS
951028031,RS
951028090,RS
951028143,FS
951028134,RS
951028199,Other
951028243,RS
951031697,RS
951031794,RS
951031833,RS
951031824,Other
951031851,RS
951031875,RS
951031918,RS
951031910,RS
951031987,RS
951031997,RS
951033334,RS
951032066,FS
951032047,RS
951032040,FS
951032116,RS
951032100,RS
951032179,RS
951032058,RS
951032123,RS
951033370,RS
951032274,RS
951032256,RS
951032230,RS
951032213,RS
951032222,RS
951032309,RS
951032390,RS
951032373,RS
951032355,RS
951032300,RS
951032474,RS
951032449,RS
951032443,RS
951032435,RS
951032483,FS
951032535,RS
951032518,RS
951032347,RS
951032562,RS
951032554,RS
951032625,RS
951032610,RS
951032604,RS
951032596,RS
951032588,RS
951032579,RS
951032666,RS
951032637,RS
951032700,RS
951032682,RS
951032738,RS
951032757,RS
951032786,FS
951032793,RS
951035553,Other
951035620,Other
951035575,Other
951035653,RS
951035644,RS
951035682,FS
951035711,RS
951035727,RS
951035781,RS
951035749,RS
951035874,RS
951057283,RS
951057281,RS
951057487,RS
951057287,RS
951057289,RS
951057299,FS
951057303,RS
951057307,RS
951057315,RS
951057331,FS
951057319,FS
951057327,RS
951057334,RS
951057342,RS
951057351,RS
951057344,RS
951057385,RS
951057359,RS
951057357,RS
951057353,RS
951057377,RS
951057375,FS
951057373,RS
951057383,FS
951057397,RS
951057411,FS
951057407,RS
951057420,RS
951057424,RS
951057450,RS
951057914,FS
951057923,RS
951057929,RS
951057953,RS
951057949,RS
951057955,RS
951057959,RS
951058504,FS
951058522,FS
951058511,RS
951058518,RS
951058515,FS
951058579,RS
951058577,RS
951058600,RS
951058596,RS
951058607,RS
951058625,RS
951058617,RS
951058705,FS
951058804,RS
951058902,RS
951058918,RS
951058926,RS
951058934,RS
951058947,RS
951058938,Other
951058967,FS
951058963,RS
951058971,RS
951058976,RS
951059008,RS
951058997,RS
951059029,RS
951059020,RS
951059017,FS
951059012,RS
951059040,RS
951059036,RS
951059060,RS
951059056,RS
951059043,FS
951059088,RS
951059080,RS
951059075,RS
951059072,RS
951059064,RS
951059285,RS
951059104,RS
951059120,RS
951059116,RS
951059282,FS
951059128,FS
951059124,RS
951059157,RS
951059153,RS
951059287,RS
951059141,RS
951059178,RS
951059174,FS
951059171,FS
951059186,RS
951059189,RS
951059200,RS
951060796,RS
951060417,RS
951060423,RS
951060467,RS
951060450,RS
951060443,RS
951060436,RS
951060808,RS
951060474,RS
951060462,RS
951060539,RS
951060562,FS
951060583,RS
951060577,RS
951062454,RS
951062082,RS
951062093,FS
951062089,RS
951062467,RS
951062128,RS
951062174,FS
951062165,RS
951062155,RS
951062204,RS
951062198,RS
951062181,FS
951062244,RS
951062238,RS
951062210,RS
951062227,FS
951062216,RS
951062277,RS
951062264,RS
951062283,FS
951062302,RS
951062320,FS
951062314,RS
951062327,FS
951058664,FS
951058683,FS
951058717,FS
951058722,RS
951058750,RS
951058764,RS
951058759,FS
951058774,RS
951058778,RS
951058793,RS
951058788,FS
951058783,RS
951059204,RS
951058821,RS
951058812,RS
951059277,RS
951058853,RS
951058848,RS
951058873,RS
951058869,FS
951058865,RS
951058863,RS
951058895,RS
951058891,RS
951058884,RS
951058880,RS
951059209,RS
951058903,RS
951058899,RS
951058861,RS
951059214,FS
951058958,RS
951058954,FS
951058950,RS
951058946,RS
951058939,RS
951058931,RS
951058970,RS
951058992,RS
951059009,FS
951059032,RS
951059018,RS
951059053,RS
951059222,RS
951059065,FS
951059226,RS
951059081,RS
951059112,RS
951059163,FS
951059977,FS
951059468,RS
951059460,RS
951059473,RS
951059510,RS
951059506,Other
951059836,RS
951059566,RS
951059545,RS
951059540,RS
951059549,RS
951059534,RS
951059530,RS
951059846,RS
951059588,RS
951059563,FS
951059641,RS
951061537,RS
951061574,RS
951061568,Other
951061556,RS
951061549,RS
951061607,RS
951061643,RS
951061649,RS
951061637,RS
951061655,RS
951061702,RS
951061695,RS
951061772,RS
951061727,FS
951061715,RS
951061777,RS
951061754,FS
951061747,RS
951061801,FS
951061788,RS
951061847,RS
951061833,RS
951061894,RS
951061888,FS
951061931,RS
951061918,RS
951061912,Other
951061906,RS
951061876,RS
951061957,RS
951061944,FS
951061938,RS
951061993,Other
951062808,RS
951062023,RS
951062019,RS
951062059,RS
951062052,FS
951062013,RS
951062088,FS
951062079,RS
951062075,RS
951062124,RS
951062118,RS
951062112,RS
951062108,RS
951062105,RS
951062100,RS
951062096,RS
951062092,RS
951062175,RS
951062162,FS
951062156,RS
951062136,RS
951062143,RS
951062212,RS
951062203,RS
951062898,RS
951062199,FS
951062186,RS
951062285,RS
951062242,RS
951062236,FS
951062230,RS
951062223,RS
951062301,FS
951062291,RS
951062307,RS
951062272,RS
951062344,RS
951062330,RS
951062313,RS
951062451,RS
951062435,RS
951062388,FS
951062489,FS
951062469,RS
951062502,RS
951062495,RS
951062512,FS
951062508,RS
951062505,FS
951062537,RS
951062526,RS
951062551,RS
951062610,RS
951062605,FS
951062600,RS
951062833,RS
951062587,FS
951062854,RS
951062647,FS
951062679,Other
951064231,Other
951065158,RS
951064281,RS
951064303,FS
951064296,RS
951064288,RS
951065224,RS
951064344,RS
951064337,Other
951064328,RS
951064309,Other
951065170,RS
951064391,RS
951064378,RS
951064366,Other
951064404,RS
951064397,RS
951064416,RS
951064410,Other
951064442,FS
951064473,RS
951064493,RS
951064460,RS
951064480,RS
951064534,FS
951064521,RS
951064511,RS
951064541,FS
951064506,Other
951064607,RS
951064599,RS
951064594,RS
951064587,RS
951064653,RS
951064646,RS
951064640,RS
951064666,RS
951064679,RS
951064704,RS
951064734,RS
951064728,RS
951064722,Other
951064778,RS
951064771,RS
951064757,RS
951064716,RS
951064867,Other
951064825,RS
951064813,RS
951064843,RS
951064873,RS
951064884,RS
951064902,RS
951064890,RS
951064855,RS
951064961,RS
951070237,FS
951068512,FS
951068615,RS
951068589,RS
951068576,RS
951068549,RS
951068731,FS
951068662,RS
951068630,RS
951068762,RS
951068746,RS
951068772,RS
951068718,RS
951068808,RS
951068883,FS
951068858,RS
